일자|시간|구분,공급량
2019-01-14 23 B,2288.5929181842566
2019-01-14 24 B,2155.063776712588
2019-01-15 01 B,1794.4931976389735
2019-01-15 02 B,1552.4999021264541
2019-01-15 03 B,1471.5186740109482
2019-01-15 04 B,1491.6800176566044
2019-01-15 05 B,1663.0868718554293
2019-01-15 06 B,1765.396401920071
2019-01-15 07 B,2087.243654975981
2019-01-15 08 B,2540.58744573299
2019-01-15 09 B,2612.174726026189
2019-01-15 10 B,2489.261635350823
2019-01-15 11 B,2389.2976366441367
2019-01-15 12 B,2188.685283297064
2019-01-15 13 B,1968.9073617980284
2019-01-15 14 B,1851.6258672853594
2019-01-15 15 B,1673.0006961994934
2019-01-15 16 B,1653.505528950376
2019-01-15 17 B,1722.827154689687
2019-01-15 18 B,2000.0403504406868
2019-01-15 19 B,2367.402734135646
2019-01-15 20 B,2459.7979384012024
2019-01-15 21 B,2445.916785512769
2019-01-15 22 B,2371.81709722257
2019-01-15 23 B,2247.771033940239
2019-01-15 24 B,2072.3112593541855
2019-01-16 01 B,1751.3155912227603
2019-01-16 02 B,1523.807213542911
2019-01-16 03 B,1429.9306127202979
2019-01-16 04 B,1462.4166685093305
2019-01-16 05 B,1611.9405721769724
2019-01-16 06 B,1687.3602515263274
2019-01-16 07 B,1982.328138569909
2019-01-16 08 B,2461.9581744171364
2019-01-16 09 B,2566.616681197757
2019-01-16 10 B,2424.9291048815444
2019-01-16 11 B,2386.508890075794
2019-01-16 12 B,2196.802161488212
2019-01-16 13 B,1962.635154597602
2019-01-16 14 B,1857.720231186264
2019-01-16 15 B,1712.4851204897845
2019-01-16 16 B,1695.973039772478
2019-01-16 17 B,1756.4790826641954
2019-01-16 18 B,2027.9601178834591
2019-01-16 19 B,2348.542841195681
2019-01-16 20 B,2449.28330022091
2019-01-16 21 B,2444.6606998189604
2019-01-16 22 B,2362.43183650831
2019-01-16 23 B,2241.708467453816
2019-01-16 24 B,2072.3112593541855
2019-01-17 01 B,1764.113667949751
2019-01-17 02 B,1516.8537879523826
2019-01-17 03 B,1430.986998231761
2019-01-17 04 B,1465.8401017043825
2019-01-17 05 B,1625.6506001326557
2019-01-17 06 B,1700.4754620512867
2019-01-17 07 B,1942.2216683727286
2019-01-17 08 B,2430.5949806406707
2019-01-17 09 B,2560.079751571024
2019-01-17 10 B,2419.4037863920084
2019-01-17 11 B,2350.7922249040134
2019-01-17 12 B,2125.3422970400543
2019-01-17 13 B,1879.4202629564586
2019-01-17 14 B,1805.6717810895964
2019-01-17 15 B,1650.7681828430248
2019-01-17 16 B,1612.6126436771228
2019-01-17 17 B,1689.6322260662394
2019-01-17 18 B,1963.4566221532878
2019-01-17 19 B,2334.080844988589
2019-01-17 20 B,2412.139195093013
2019-01-17 21 B,2390.520214910661
2019-01-17 22 B,2331.2081904575098
2019-01-17 23 B,2228.486601865453
2019-01-17 24 B,2052.9272620754755
2019-01-18 01 B,1750.6509616771425
2019-01-18 02 B,1500.1280590246101
2019-01-18 03 B,1416.1621696834693
2019-01-18 04 B,1432.8287791674761
2019-01-18 05 B,1590.428582214172
2019-01-18 06 B,1699.9089083627803
2019-01-18 07 B,1950.9749758632877
2019-01-18 08 B,2433.3045029190866
2019-01-18 09 B,2553.5657821659074
2019-01-18 10 B,2424.9291048815444
2019-01-18 11 B,2354.287098828951
2019-01-18 12 B,2153.3877442395847
2019-01-18 13 B,1960.445171039256
2019-01-18 14 B,1853.690145029912
2019-01-18 15 B,1716.4397878943732
2019-01-18 16 B,1716.4397878943732
2019-01-18 17 B,1793.3162163599272
2019-01-18 18 B,2155.6642613913236
2019-01-18 19 B,2414.2319652590177
2019-01-18 20 B,2501.760168188222
2019-01-18 21 B,2476.4228134642835
2019-01-18 22 B,2411.618922571531
2019-01-18 23 B,2301.7206676060437
2019-01-18 24 B,2186.6256947461493
2019-01-19 01 B,1811.241269256991
2019-01-19 02 B,1558.6746343753243
2019-01-19 03 B,1467.6006051770496
2019-01-19 04 B,1466.2900775983094
2019-01-19 05 B,1599.7334475906714
2019-01-19 06 B,1675.2574506648302
2019-01-19 07 B,1811.5579797326798
2019-01-19 08 B,2157.98424474091
2019-01-19 09 B,2301.0061193369083
2019-01-19 10 B,2305.252435827602
2019-01-19 11 B,2261.276545503238
2019-01-19 12 B,2068.4770782645355
2019-01-19 13 B,1880.491359606798
2019-01-19 14 B,1761.4341455069252
2019-01-19 15 B,1627.7173215924788
2019-01-19 16 B,1626.1699386085247
2019-01-19 17 B,1740.3527409933133
2019-01-19 18 B,2029.407586913323
2019-01-19 19 B,2337.655268271066
2019-01-19 20 B,2374.061807700954
2019-01-19 21 B,2341.3662912888267
2019-01-19 22 B,2255.5075508707223
2019-01-19 23 B,2147.465732137905
2019-01-19 24 B,2027.8202375456124
2019-01-20 01 B,1745.1808475765426
2019-01-20 02 B,1505.7664298370375
2019-01-20 03 B,1445.3613246181517
2019-01-20 04 B,1455.709345238964
2019-01-20 05 B,1563.3328510447136
2019-01-20 06 B,1651.733009656848
2019-01-20 07 B,1741.6870935677887
2019-01-20 08 B,1994.917752113629
2019-01-20 09 B,2193.2914579285434
2019-01-20 10 B,2268.169464036702
2019-01-20 11 B,2243.1924048348724
2019-01-20 12 B,2130.6197810710755
2019-01-20 13 B,1894.0301061820032
2019-01-20 14 B,1827.9153937029992
2019-01-20 15 B,1695.4030371647
2019-01-20 16 B,1640.8161552575878
2019-01-20 17 B,1762.4031589202946
2019-01-20 18 B,2032.5121322055907
2019-01-20 19 B,2336.1439667010104
2019-01-20 20 B,2374.2447259886853
2019-01-20 21 B,2343.4153637488203
2019-01-20 22 B,2260.3573604519074
2019-01-20 23 B,2147.465732137905
2019-01-20 24 B,2016.7189847876666
2019-01-21 01 B,1752.4650385330558
2019-01-21 02 B,1527.0894506458526
2019-01-21 03 B,1477.337797318885
2019-01-21 04 B,1487.0533955408682
2019-01-21 05 B,1625.5708773447793
2019-01-21 06 B,1718.962283918184
2019-01-21 07 B,2001.528461169213
2019-01-21 08 B,2455.890303555242
2019-01-21 09 B,2571.941135963096
2019-01-21 10 B,2474.4773337396164
2019-01-21 11 B,2386.5404776301075
2019-01-21 12 B,2290.6044522805214
2019-01-21 13 B,2030.2070956495122
2019-01-21 14 B,1942.2770760846238
2019-01-21 15 B,1762.5285847457303
2019-01-21 16 B,1744.4905565560366
2019-01-21 17 B,1822.9680795075067
2019-01-21 18 B,2145.411999799543
2019-01-21 19 B,2398.2599837231364
2019-01-21 20 B,2472.8569802183006
2019-01-21 21 B,2444.5010677940136
2019-01-21 22 B,2374.9542087640966
2019-01-21 23 B,2255.6170274567326
2019-01-21 24 B,2147.8851198023585
2019-01-22 01 B,1790.463111482621
2019-01-22 02 B,1559.8242206723844
2019-01-22 03 B,1462.4213450413818
2019-01-22 04 B,1486.5620202360396
2019-01-22 05 B,1660.6884250007467
2019-01-22 06 B,1762.9139116159836
2019-01-22 07 B,2097.6175218413673
2019-01-22 08 B,2548.783538306821
2019-01-22 09 B,2612.174726026189
2019-01-22 10 B,2498.6981755499505
2019-01-22 11 B,2392.289120109618
2019-01-22 12 B,2208.999531546522
2019-01-22 13 B,1991.3802130063812
2019-01-22 14 B,1952.3846923634437
2019-01-22 15 B,1754.6723608109469
2019-01-22 16 B,1730.0160148376494
2019-01-22 17 B,1848.6471486562866
2019-01-22 18 B,2159.3026640132734
2019-01-22 19 B,2437.0124432870625
2019-01-22 20 B,2526.0789014979064
2019-01-22 21 B,2523.171990716847
2019-01-22 22 B,2456.429528916139
2019-01-22 23 B,2336.0981537313464
2019-01-22 24 B,2234.5571599031473
2019-01-23 01 B,1872.4782913466913
2019-01-23 02 B,1625.744398358586
2019-01-23 03 B,1513.2251312385708
2019-01-23 04 B,1556.0651659335435
2019-01-23 05 B,1724.1886616559327
2019-01-23 06 B,1877.5924913104093
2019-01-23 07 B,2228.8077192245187
2019-01-23 08 B,2616.85971549549
2019-01-23 09 B,2704.7780887341232
2019-01-23 10 B,2527.59190067555
2019-01-23 11 B,2447.583749190512
2019-01-23 12 B,2355.957656417348
2019-01-23 13 B,2189.4378665149966
2019-01-23 14 B,2149.0954217571198
2019-01-23 15 B,1952.0807597768965
2019-01-23 16 B,1915.5015058649858
2019-01-23 17 B,2068.4911977649517
2019-01-23 18 B,2318.5096494992326
2019-01-23 19 B,2512.0833395551967
2019-01-23 20 B,2616.3089682523437
2019-01-23 21 B,2614.328830001045
2019-01-23 22 B,2536.004558940533
2019-01-23 23 B,2470.438888114873
2019-01-23 24 B,2343.2177901942905
2019-01-24 01 B,2108.4812068978613
2019-01-24 02 B,1778.28118024267
2019-01-24 03 B,1630.2680215676635
2019-01-24 04 B,1655.8359940508115
2019-01-24 05 B,1856.201633193997
2019-01-24 06 B,2005.0407925433974
2019-01-24 07 B,2264.4065551660906
2019-01-24 08 B,2592.7748350931142
2019-01-24 09 B,2712.218208804565
2019-01-24 10 B,2569.902951544034
2019-01-24 11 B,2478.6645943295753
2019-01-24 12 B,2368.5378638983852
2019-01-24 13 B,2258.378781158814
2019-01-24 14 B,2196.888570293991
2019-01-24 15 B,2010.943563506108
2019-01-24 16 B,1961.3606037013994
2019-01-24 17 B,2100.143150330029
2019-01-24 18 B,2348.342072593991
2019-01-24 19 B,2509.548291430601
2019-01-24 20 B,2616.3089682523437
2019-01-24 21 B,2628.4318331589056
2019-01-24 22 B,2533.7752879489435
2019-01-24 23 B,2470.438888114873
2019-01-24 24 B,2345.2459408500217
2019-01-25 01 B,2108.4812068978613
2019-01-25 02 B,1783.614464334213
2019-01-25 03 B,1648.55161262315
2019-01-25 04 B,1710.1344604858307
2019-01-25 05 B,1881.8725315074923
2019-01-25 06 B,2025.3188668593486
2019-01-25 07 B,2271.6030053404243
2019-01-25 08 B,2600.96627249527
2019-01-25 09 B,2705.1505330237574
2019-01-25 10 B,2616.0711756491087
2019-01-25 11 B,2506.868070264136
2019-01-25 12 B,2390.011270765818
2019-01-25 13 B,2289.9436956567492
2019-01-25 14 B,2240.984074356051
2019-01-25 15 B,2063.8911210799442
2019-01-25 16 B,2046.9529841371216
2019-01-25 17 B,2109.6139117416615
2019-01-25 18 B,2347.9638283968175
2019-01-25 19 B,2492.752702335108
2019-01-25 20 B,2625.686117924803
2019-01-25 21 B,2610.645208949508
2019-01-25 22 B,2495.6122880083403
2019-01-25 23 B,2439.8916311900693
2019-01-25 24 B,2322.8379288256288
2019-01-26 01 B,2003.3733904643595
2019-01-26 02 B,1764.6753658959096
2019-01-26 03 B,1601.071060328218
2019-01-26 04 B,1626.9815050578995
2019-01-26 05 B,1819.824730344462
2019-01-26 06 B,1833.3125155671291
2019-01-26 07 B,2006.821851269763
2019-01-26 08 B,2169.782002221797
2019-01-26 09 B,2369.612577777401
2019-01-26 10 B,2429.202847378799
2019-01-26 11 B,2330.2649678199155
2019-01-26 12 B,2248.717325924813
2019-01-26 13 B,2165.4418050928184
2019-01-26 14 B,2063.6840019243773
2019-01-26 15 B,1967.4997157390858
2019-01-26 16 B,1933.5925870353833
2019-01-26 17 B,2029.8383359968875
2019-01-26 18 B,2230.2248663599535
2019-01-26 19 B,2388.064852484081
2019-01-26 20 B,2362.595416030289
2019-01-26 21 B,2340.6375681725794
2019-01-26 22 B,2308.9824591197334
2019-01-26 23 B,2217.94298553947
2019-01-26 24 B,2133.2552525263486
2019-01-27 01 B,1895.945323708674
2019-01-27 02 B,1658.291935590691
2019-01-27 03 B,1547.3420322232366
2019-01-27 04 B,1572.3112919247026
2019-01-27 05 B,1741.2545417710676
2019-01-27 06 B,1799.8735786293105
2019-01-27 07 B,1904.073063714532
2019-01-27 08 B,2050.127455084262
2019-01-27 09 B,2223.130086160095
2019-01-27 10 B,2233.1721225133124
2019-01-27 11 B,2292.3359819016528
2019-01-27 12 B,2180.233158576066
2019-01-27 13 B,2002.6227418835742
2019-01-27 14 B,1965.2629344248044
2019-01-27 15 B,1848.687352502573
2019-01-27 16 B,1815.239608774244
2019-01-27 17 B,1926.6746595195548
2019-01-27 18 B,2155.005827070752
2019-01-27 19 B,2379.4744414063834
2019-01-27 20 B,2370.3411837032886
2019-01-27 21 B,2380.8065532564265
2019-01-27 22 B,2319.684781686298
2019-01-27 23 B,2170.036157362774
2019-01-27 24 B,2081.338100561823
2019-01-28 01 B,1885.3073081015289
2019-01-28 02 B,1596.9372551456277
2019-01-28 03 B,1516.481916914693
2019-01-28 04 B,1546.0564820920174
2019-01-28 05 B,1718.2627822022994
2019-01-28 06 B,1836.75396766689
2019-01-28 07 B,2172.065643569881
2019-01-28 08 B,2517.986684657509
2019-01-28 09 B,2640.055494553398
2019-01-28 10 B,2487.7345362355813
2019-01-28 11 B,2414.6467606704905
2019-01-28 12 B,2249.8026959283293
2019-01-28 13 B,2027.43305969194
2019-01-28 14 B,1973.5615314754941
2019-01-28 15 B,1814.4933462921358
2019-01-28 16 B,1787.846019912016
2019-01-28 17 B,1873.3264599792126
2019-01-28 18 B,2170.959284058953
2019-01-28 19 B,2412.1727460055345
2019-01-28 20 B,2515.254586530716
2019-01-28 21 B,2479.4032409518954
2019-01-28 22 B,2429.338641154644
2019-01-28 23 B,2293.6341958660373
2019-01-28 24 B,2163.7759843411486
2019-01-29 01 B,1834.703128230252
2019-01-29 02 B,1584.1559189237908
2019-01-29 03 B,1508.8563396981156
2019-01-29 04 B,1528.0966716003145
2019-01-29 05 B,1705.5213046949873
2019-01-29 06 B,1817.6876156388857
2019-01-29 07 B,2085.9056119469483
2019-01-29 08 B,2551.8896459329626
2019-01-29 09 B,2615.5472973761375
2019-01-29 10 B,2499.29701291266
2019-01-29 11 B,2398.3490493332024
2019-01-29 12 B,2284.5132445783233
2019-01-29 13 B,2095.8469906961377
2019-01-29 14 B,2060.2711407019146
2019-01-29 15 B,1862.3003116308746
2019-01-29 16 B,1842.2294659574413
2019-01-29 17 B,1903.0125491233453
2019-01-29 18 B,2123.583749671112
2019-01-29 19 B,2372.1367048427023
2019-01-29 20 B,2457.030292779612
2019-01-29 21 B,2439.057434014825
2019-01-29 22 B,2363.4205212726747
2019-01-29 23 B,2258.55264093247
2019-01-29 24 B,2084.214333381843
2019-01-30 01 B,1823.3626902920068
2019-01-30 02 B,1563.5458662359592
2019-01-30 03 B,1484.2840598453668
2019-01-30 04 B,1512.3661736704175
2019-01-30 05 B,1670.7458643847078
2019-01-30 06 B,1742.7879051249106
2019-01-30 07 B,1918.1298932318973
2019-01-30 08 B,2382.641120732285
2019-01-30 09 B,2508.0578140361094
2019-01-30 10 B,2403.1229886096035
2019-01-30 11 B,2355.677895545063
2019-01-30 12 B,2127.8793388055606
2019-01-30 13 B,2003.5105635809407
2019-01-30 14 B,1919.5240217484034
2019-01-30 15 B,1732.950897076795
2019-01-30 16 B,1744.3436955577122
2019-01-30 17 B,1807.5712314448037
2019-01-30 18 B,2020.4019557622894
2019-01-30 19 B,2358.2560618509574
2019-01-30 20 B,2427.4811330542966
2019-01-30 21 B,2415.083810832911
2019-01-30 22 B,2353.724616423261
2019-01-30 23 B,2254.7848481748647
2019-01-30 24 B,2070.0069757999663
2019-01-31 01 B,1817.6217188955593
2019-01-31 02 B,1561.839402829407
2019-01-31 03 B,1485.4505282180833
2019-01-31 04 B,1504.6301460845389
2019-01-31 05 B,1645.150912454687
2019-01-31 06 B,1770.113213276172
2019-01-31 07 B,1980.02385501569
2019-01-31 08 B,2444.2810074685126
2019-01-31 09 B,2545.252277701509
2019-01-31 10 B,2429.800808424445
2019-01-31 11 B,2358.2934969983776
2019-01-31 12 B,2094.0374795931552
2019-01-31 13 B,1924.6386520448966
2019-01-31 14 B,1842.3714292014104
2019-01-31 15 B,1681.1081167719399
2019-01-31 16 B,1635.6661705119566
2019-01-31 17 B,1701.3858163707591
2019-01-31 18 B,2000.5809407963234
2019-01-31 19 B,2333.5292796486524
2019-01-31 20 B,2419.7064112348603
2019-01-31 21 B,2378.962021886742
2019-01-31 22 B,2324.2788077669925
2019-01-31 23 B,2224.316264300387
2019-01-31 24 B,2046.259738072755
2019-02-01 01 B,1702.836612438431
2019-02-01 02 B,1497.6409813102337
2019-02-01 03 B,1413.2079147475647
2019-02-01 04 B,1448.8466185172178
2019-02-01 05 B,1562.3895361025084
2019-02-01 06 B,1639.527569551804
2019-02-01 07 B,1910.547906140692
2019-02-01 08 B,2310.6089989272427
2019-02-01 09 B,2404.796352997914
2019-02-01 10 B,2262.9042545517214
2019-02-01 11 B,2194.0108885209843
2019-02-01 12 B,2022.5280182593917
2019-02-01 13 B,1833.8620894204562
2019-02-01 14 B,1745.3279357042456
2019-02-01 15 B,1638.3331801318905
2019-02-01 16 B,1623.0671712611816
2019-02-01 17 B,1659.4037733747434
2019-02-01 18 B,1825.840401811056
2019-02-01 19 B,2168.0254509065417
2019-02-01 20 B,2281.7324242708733
2019-02-01 21 B,2271.86549310019
2019-02-01 22 B,2193.8414285027816
2019-02-01 23 B,2106.002271682197
2019-02-01 24 B,2002.5360847318268
2019-02-02 01 B,1651.83303157877
2019-02-02 02 B,1451.5674445781476
2019-02-02 03 B,1355.76868597999
2019-02-02 04 B,1403.2899858404676
2019-02-02 05 B,1499.7113470794704
2019-02-02 06 B,1567.2999475814831
2019-02-02 07 B,1689.2014640806124
2019-02-02 08 B,2016.9572053115821
2019-02-02 09 B,2107.7898783716273
2019-02-02 10 B,2079.5527971366596
2019-02-02 11 B,2040.7995384022763
2019-02-02 12 B,1918.4494383517401
2019-02-02 13 B,1746.0726100280322
2019-02-02 14 B,1674.358152278163
2019-02-02 15 B,1537.3018415036922
2019-02-02 16 B,1513.9100184839356
2019-02-02 17 B,1562.933620414134
2019-02-02 18 B,1724.6142283626361
2019-02-02 19 B,2009.0236769677367
2019-02-02 20 B,2107.6961464889214
2019-02-02 21 B,2073.2827053546503
2019-02-02 22 B,2009.8780588988154
2019-02-02 23 B,1945.4201253385543
2019-02-02 24 B,1851.4811630148345
2019-02-03 01 B,1639.019302168411
2019-02-03 02 B,1444.1507454976154
2019-02-03 03 B,1338.8469477283384
2019-02-03 04 B,1362.638567450802
2019-02-03 05 B,1486.149703711844
2019-02-03 06 B,1526.6025506246965
2019-02-03 07 B,1647.2452974466603
2019-02-03 08 B,1925.6497918205896
2019-02-03 09 B,2063.623741453615
2019-02-03 10 B,2069.804001528603
2019-02-03 11 B,2046.5092082648027
2019-02-03 12 B,1899.8211203208991
2019-02-03 13 B,1773.4275506781375
2019-02-03 14 B,1741.0968045653847
2019-02-03 15 B,1593.331639726001
2019-02-03 16 B,1583.1620721199506
2019-02-03 17 B,1651.904644529616
2019-02-03 18 B,1858.9271849261238
2019-02-03 19 B,2095.377636826781
2019-02-03 20 B,2199.8136696914103
2019-02-03 21 B,2172.872025725304
2019-02-03 22 B,2102.1382208482187
2019-02-03 23 B,2018.624111861529
2019-02-03 24 B,1928.8467400132545
2019-02-04 01 B,1723.4035625947292
2019-02-04 02 B,1471.6258222845959
2019-02-04 03 B,1428.3032810369646
2019-02-04 04 B,1442.5665954254036
2019-02-04 05 B,1541.1202452114499
2019-02-04 06 B,1657.1905219254809
2019-02-04 07 B,1826.1245699457743
2019-02-04 08 B,2190.8855482993863
2019-02-04 09 B,2236.4374353898966
2019-02-04 10 B,2145.2163936627135
2019-02-04 11 B,2109.3380125454796
2019-02-04 12 B,1936.5452071038133
2019-02-04 13 B,1836.3357226030994
2019-02-04 14 B,1766.7914742082462
2019-02-04 15 B,1642.5105377171494
2019-02-04 16 B,1601.9854777104395
2019-02-04 17 B,1693.7302711528237
2019-02-04 18 B,1888.7975614016875
2019-02-04 19 B,2167.6895258678774
2019-02-04 20 B,2257.0945234211904
2019-02-04 21 B,2215.969576681338
2019-02-04 22 B,2153.146852992528
2019-02-04 23 B,2072.8862142475077
2019-02-04 24 B,1960.9182218948627
2019-02-05 01 B,1723.1144607169615
2019-02-05 02 B,1479.920066990448
2019-02-05 03 B,1442.5435562739176
2019-02-05 04 B,1450.3551074587062
2019-02-05 05 B,1545.291365135392
2019-02-05 06 B,1673.242594233519
2019-02-05 07 B,1884.6737352677837
2019-02-05 08 B,2193.150362165414
2019-02-05 09 B,2240.2864196207174
2019-02-05 10 B,2164.1902665322473
2019-02-05 11 B,2146.027875620476
2019-02-05 12 B,1982.1203873877557
2019-02-05 13 B,1866.7808611127948
2019-02-05 14 B,1827.9782208065988
2019-02-05 15 B,1668.987695203993
2019-02-05 16 B,1618.8671125012959
2019-02-05 17 B,1734.7181557034285
2019-02-05 18 B,1889.1058282979507
2019-02-05 19 B,2163.6203063411176
2019-02-05 20 B,2217.6165125696884
2019-02-05 21 B,2191.7948055879465
2019-02-05 22 B,2180.6750467943702
2019-02-05 23 B,2056.0009713039967
2019-02-05 24 B,1955.3820422891827
2019-02-06 01 B,1734.972706235015
2019-02-06 02 B,1496.2350906203808
2019-02-06 03 B,1458.5935472333854
2019-02-06 04 B,1456.2729121580228
2019-02-06 05 B,1549.4242072712636
2019-02-06 06 B,1668.735089043342
2019-02-06 07 B,1894.0048483005016
2019-02-06 08 B,2223.7888940570583
2019-02-06 09 B,2242.3927380415353
2019-02-06 10 B,2164.1902665322473
2019-02-06 11 B,2138.8149117662356
2019-02-06 12 B,1958.2356714894943
2019-02-06 13 B,1831.656332736678
2019-02-06 14 B,1782.5358144368
2019-02-06 15 B,1618.8671125012959
2019-02-06 16 B,1611.1333384924326
2019-02-06 17 B,1657.4340010535916
2019-02-06 18 B,1860.7586521358508
2019-02-06 19 B,2111.1087308840406
2019-02-06 20 B,2222.416364663296
2019-02-06 21 B,2208.443609792665
2019-02-06 22 B,2177.895782519105
2019-02-06 23 B,2061.600874420628
2019-02-06 24 B,1987.6793334580334
2019-02-07 01 B,1827.571647206937
2019-02-07 02 B,1588.4505067541215
2019-02-07 03 B,1479.2798898417964
2019-02-07 04 B,1506.869767849691
2019-02-07 05 B,1675.0006214256032
2019-02-07 06 B,1788.475739270035
2019-02-07 07 B,2079.5871891178904
2019-02-07 08 B,2465.827851704623
2019-02-07 09 B,2517.5686898693025
2019-02-07 10 B,2375.789185643598
2019-02-07 11 B,2300.6827268277198
2019-02-07 12 B,2137.018994429734
2019-02-07 13 B,1946.0454479502625
2019-02-07 14 B,1874.7921590677743
2019-02-07 15 B,1696.8366216016645
2019-02-07 16 B,1654.2799148042911
2019-02-07 17 B,1741.678366968524
2019-02-07 18 B,1989.0796389116324
2019-02-07 19 B,2262.9612933439817
2019-02-07 20 B,2369.512824037273
2019-02-07 21 B,2372.2411970795274
2019-02-07 22 B,2320.1350006120497
2019-02-07 23 B,2202.259313736273
2019-02-07 24 B,2144.4460385595467
2019-02-08 01 B,1832.4229143629345
2019-02-08 02 B,1584.0811709893026
2019-02-08 03 B,1500.0969025922009
2019-02-08 04 B,1539.8906465154598
2019-02-08 05 B,1660.074184255188
2019-02-08 06 B,1819.5629073421112
2019-02-08 07 B,2051.1624383451663
2019-02-08 08 B,2412.750857420409
2019-02-08 09 B,2483.3606978810344
2019-02-08 10 B,2363.9635474148204
2019-02-08 11 B,2282.6447056630805
